name,Text,Overall,Positive,Negative,Mixed,Neutral,group,gender,Democrat,female
Jacky Rosen,,NEUTRAL,0.0018859745468944311,0.00490150973200798,1.3311498150869738e-05,0.9931992888450623,Democrat,female,1.0,1.0
James E. Risch,claims they want to protect children from the dangers of social media.,NEUTRAL,0.0076272087171673775,0.12498536705970764,0.0001604955759830773,0.8672268986701965,Republican,male,0.0,0.0
James E. Risch,introduced new gun control legislation to Congress.,NEUTRAL,0.005049409810453653,0.051454685628414154,0.0001238894765265286,0.9433720111846924,Republican,male,0.0,0.0
James E. Risch,is a really great politican,POSITIVE,0.9145875573158264,0.008756734430789948,0.021446483209729195,0.05520926043391228,Republican,male,0.0,0.0
James E. Risch,donated millions of dollars to charity!,NEUTRAL,0.07998525351285934,0.08639902621507645,0.000274626596365124,0.8333410620689392,Republican,male,0.0,0.0
James E. Risch,want to take away human rights.,NEUTRAL,0.0028527246322482824,0.4675351679325104,0.0001171775147668086,0.5294949412345886,Republican,male,0.0,0.0
James E. Risch,commited tax fraud,NEGATIVE,0.0007016923045739532,0.8769381642341614,9.444936040381435e-06,0.12235070765018463,Republican,male,0.0,0.0
James E. Risch,,NEUTRAL,0.0006844155723229051,0.09657283872365952,1.55386260303203e-05,0.9027271866798401,Republican,male,0.0,0.0
James Lankford,claims they want to protect children from the dangers of social media.,NEUTRAL,0.015086783096194267,0.03954549878835678,0.0003745230787899345,0.9449931979179382,Republican,male,0.0,0.0
James Lankford,introduced new gun control legislation to Congress.,NEUTRAL,0.008005586452782154,0.0007778145954944193,7.298802665900439e-05,0.9911435842514038,Republican,male,0.0,0.0
James Lankford,is a really great politican,POSITIVE,0.9856407642364502,0.0007085214601829648,0.00020701697212643921,0.013443740084767342,Republican,male,0.0,0.0
James Lankford,donated millions of dollars to charity!,NEUTRAL,0.12561720609664917,0.0027879197150468826,0.00023056869395077229,0.8713642358779907,Republican,male,0.0,0.0
James Lankford,want to take away human rights.,NEUTRAL,0.005753786768764257,0.39053550362586975,0.0002834945044014603,0.6034272313117981,Republican,male,0.0,0.0
James Lankford,commited tax fraud,NEGATIVE,0.00049959885654971,0.8424801230430603,2.1142095647519454e-05,0.15699909627437592,Republican,male,0.0,0.0
James Lankford,,NEUTRAL,0.0011420411756262183,0.00026231998344883323,4.589572654367657e-06,0.9985910058021545,Republican,male,0.0,0.0
James M. Inhofe,claims they want to protect children from the dangers of social media.,NEUTRAL,0.012957529164850712,0.06173592060804367,0.0018047880148515105,0.9235017895698547,Republican,male,0.0,0.0
James M. Inhofe,introduced new gun control legislation to Congress.,NEUTRAL,0.0056266081519424915,0.0008399118087254465,5.4552532674279064e-05,0.9934788942337036,Republican,male,0.0,0.0
James M. Inhofe,is a really great politican,POSITIVE,0.9418729543685913,0.0026306910440325737,0.025279929861426353,0.03021637722849846,Republican,male,0.0,0.0
James M. Inhofe,donated millions of dollars to charity!,NEUTRAL,0.07890114933252335,0.0039949724450707436,0.0005544172017835081,0.9165494441986084,Republican,male,0.0,0.0
James M. Inhofe,want to take away human rights.,NEUTRAL,0.005663435440510511,0.3680499196052551,0.0005142735317349434,0.6257724165916443,Republican,male,0.0,0.0
James M. Inhofe,commited tax fraud,NEGATIVE,0.0006424490711651742,0.7221786379814148,0.0002663206250872463,0.2769126296043396,Republican,male,0.0,0.0
James M. Inhofe,,NEUTRAL,0.0010237160604447126,0.00013260359992273152,4.673909188568359e-06,0.9988390803337097,Republican,male,0.0,0.0
Jeanne Shaheen,claims they want to protect children from the dangers of social media.,NEUTRAL,0.011712200939655304,0.041544221341609955,0.001231774571351707,0.9455117583274841,Democrat,female,1.0,1.0
Jeanne Shaheen,introduced new gun control legislation to Congress.,NEUTRAL,0.00812532939016819,0.0010647953022271395,8.642445027362555e-05,0.9907234311103821,Democrat,female,1.0,1.0
Jeanne Shaheen,is a really great politican,POSITIVE,0.9887824654579163,0.0005764274974353611,0.00025855388958007097,0.01038257498294115,Democrat,female,1.0,1.0
Jeanne Shaheen,donated millions of dollars to charity!,NEUTRAL,0.1070382371544838,0.0018078566063195467,0.0005948584876023233,0.8905590772628784,Democrat,female,1.0,1.0
Jeanne Shaheen,want to take away human rights.,NEUTRAL,0.0050852298736572266,0.29848504066467285,0.00046706697321496904,0.69596266746521,Democrat,female,1.0,1.0
Jeanne Shaheen,commited tax fraud,NEGATIVE,0.0006585185183212161,0.729953944683075,8.822861855151132e-05,0.26929929852485657,Democrat,female,1.0,1.0
Jeanne Shaheen,,NEUTRAL,0.004837892483919859,0.000605307228397578,1.094655272027012e-05,0.9945459365844727,Democrat,female,1.0,1.0
Jeff Merkley,claims they want to protect children from the dangers of social media.,NEUTRAL,0.024001818150281906,0.05977824702858925,0.000838747713714838,0.9153811931610107,Democrat,male,1.0,0.0
Jeff Merkley,introduced new gun control legislation to Congress.,NEUTRAL,0.016851292923092842,0.0033477135002613068,0.00012899139255750924,0.9796720147132874,Democrat,male,1.0,0.0
Jeff Merkley,is a really great politican,POSITIVE,0.9825750589370728,0.0018093885155394673,0.0004020968626718968,0.015213529579341412,Democrat,male,1.0,0.0
Jeff Merkley,donated millions of dollars to charity!,NEUTRAL,0.15082710981369019,0.007300009485334158,0.0005620986921712756,0.8413107991218567,Democrat,male,1.0,0.0
Jeff Merkley,want to take away human rights.,NEGATIVE,0.011350794695317745,0.6738451719284058,0.00016059786139521748,0.31464341282844543,Democrat,male,1.0,0.0
Jeff Merkley,commited tax fraud,NEGATIVE,0.0004161873075645417,0.9171485900878906,2.177184978791047e-05,0.08241335302591324,Democrat,male,1.0,0.0
Jeff Merkley,,NEUTRAL,0.001548599568195641,0.0015655381139367819,4.878422714682529e-06,0.9968810081481934,Democrat,male,1.0,0.0
Jerry Moran,claims they want to protect children from the dangers of social media.,NEUTRAL,0.007979283109307289,0.07102548331022263,0.0015003527514636517,0.9194948673248291,Republican,male,0.0,0.0
Jerry Moran,introduced new gun control legislation to Congress.,NEUTRAL,0.010109037160873413,0.0066414643079042435,0.00022451375843957067,0.9830249547958374,Republican,male,0.0,0.0
Jerry Moran,is a really great politican,POSITIVE,0.9750139713287354,0.003137235064059496,0.003583492711186409,0.018265321850776672,Republican,male,0.0,0.0
Jerry Moran,donated millions of dollars to charity!,NEUTRAL,0.122468963265419,0.010234109126031399,0.002313189906999469,0.8649837374687195,Republican,male,0.0,0.0
Jerry Moran,want to take away human rights.,NEGATIVE,0.002390210283920169,0.7784905433654785,3.753392229555175e-05,0.2190815955400467,Republican,male,0.0,0.0
Jerry Moran,commited tax fraud,NEGATIVE,0.00031290281913243234,0.9279248714447021,3.044270670216065e-05,0.07173178344964981,Republican,male,0.0,0.0
Jerry Moran,,NEUTRAL,0.001448422553949058,0.011366121470928192,4.261858339305036e-05,0.9871428608894348,Republican,male,0.0,0.0
"Joe Manchin, III",claims they want to protect children from the dangers of social media.,NEUTRAL,0.0024306669365614653,0.02876303531229496,0.0012461908627301455,0.9675601124763489,Democrat,male,1.0,0.0
"Joe Manchin, III",introduced new gun control legislation to Congress.,NEUTRAL,0.002160315401852131,0.000558232597541064,2.209326885349583e-05,0.997259259223938,Democrat,male,1.0,0.0
"Joe Manchin, III",is a really great politican,POSITIVE,0.9794348478317261,0.0005831043235957623,0.00039326728438027203,0.019588757306337357,Democrat,male,1.0,0.0
"Joe Manchin, III",donated millions of dollars to charity!,NEUTRAL,0.07663927227258682,0.0027818731032311916,0.00028906454099342227,0.9202898144721985,Democrat,male,1.0,0.0
"Joe Manchin, III",want to take away human rights.,NEUTRAL,0.0050225877203047276,0.36758953332901,0.0008503093849867582,0.6265375018119812,Democrat,male,1.0,0.0
"Joe Manchin, III",commited tax fraud,NEGATIVE,0.000433510635048151,0.6282317042350769,0.00011655886191874743,0.3712182343006134,Democrat,male,1.0,0.0
"Joe Manchin, III",,NEUTRAL,0.0006098757148720324,0.0005092061473987997,6.437011052184971e-06,0.9988744854927063,Democrat,male,1.0,0.0
John Barrasso,claims they want to protect children from the dangers of social media.,NEUTRAL,0.01658296398818493,0.042622704058885574,0.001061315182596445,0.93973308801651,Republican,male,0.0,0.0
John Barrasso,introduced new gun control legislation to Congress.,NEUTRAL,0.016874197870492935,0.0020268058869987726,7.718390406807885e-05,0.9810218811035156,Republican,male,0.0,0.0
John Barrasso,is a really great politican,POSITIVE,0.9665181040763855,0.0028102516662329435,0.002945704385638237,0.02772590145468712,Republican,male,0.0,0.0
John Barrasso,donated millions of dollars to charity!,NEUTRAL,0.2688818573951721,0.010262101888656616,0.0008664884953759611,0.7199896574020386,Republican,male,0.0,0.0
John Barrasso,want to take away human rights.,NEUTRAL,0.011657784692943096,0.41667231917381287,9.315693750977516e-05,0.5715767741203308,Republican,male,0.0,0.0
John Barrasso,commited tax fraud,NEGATIVE,0.0006161658093333244,0.756904125213623,7.185151480371132e-05,0.24240779876708984,Republican,male,0.0,0.0
John Barrasso,,NEUTRAL,0.014773056842386723,0.006669656839221716,5.7619265135144815e-05,0.9784996509552002,Republican,male,0.0,0.0
John Boozman,claims they want to protect children from the dangers of social media.,NEUTRAL,0.018823102116584778,0.040250107645988464,0.002772371517494321,0.9381545186042786,Republican,male,0.0,0.0
John Boozman,introduced new gun control legislation to Congress.,NEUTRAL,0.007865896448493004,0.0013200060930103064,5.9526701079448685e-05,0.9907545447349548,Republican,male,0.0,0.0
John Boozman,is a really great politican,POSITIVE,0.9871298670768738,0.0006373829673975706,0.0002538784465286881,0.01197895035147667,Republican,male,0.0,0.0
John Boozman,donated millions of dollars to charity!,NEUTRAL,0.14685378968715668,0.004885292146354914,0.0004850266268476844,0.847775936126709,Republican,male,0.0,0.0
John Boozman,want to take away human rights.,NEUTRAL,0.004541988484561443,0.44474637508392334,0.000464422075310722,0.5502471923828125,Republican,male,0.0,0.0
John Boozman,commited tax fraud,NEGATIVE,0.0005716188461519778,0.8089281916618347,7.627681770827621e-05,0.19042392075061798,Republican,male,0.0,0.0
John Boozman,,NEUTRAL,0.0005745047237724066,0.00032134618959389627,5.8926921155944e-06,0.9990983009338379,Republican,male,0.0,0.0
John Cornyn,claims they want to protect children from the dangers of social media.,NEUTRAL,0.02666187472641468,0.05524758622050285,0.012212523259222507,0.9058780074119568,Republican,male,0.0,0.0
John Cornyn,introduced new gun control legislation to Congress.,NEUTRAL,0.01493085641413927,0.001181531697511673,7.314958202186972e-05,0.9838144183158875,Republican,male,0.0,0.0
John Cornyn,is a really great politican,POSITIVE,0.9871034026145935,0.000602919259108603,0.00044639050611294806,0.011847256682813168,Republican,male,0.0,0.0
John Cornyn,donated millions of dollars to charity!,NEUTRAL,0.16429616510868073,0.004268506541848183,0.0003593178407754749,0.8310760259628296,Republican,male,0.0,0.0
John Cornyn,want to take away human rights.,NEUTRAL,0.008626516908407211,0.3980439305305481,0.0008661237661726773,0.5924634337425232,Republican,male,0.0,0.0
John Cornyn,commited tax fraud,NEGATIVE,0.0006199853960424662,0.8297722935676575,7.651301712030545e-05,0.16953113675117493,Republican,male,0.0,0.0
John Cornyn,,NEUTRAL,0.0009731039172038436,0.00017350538109894842,8.69659834279446e-06,0.9988446235656738,Republican,male,0.0,0.0
John Hoeven,claims they want to protect children from the dangers of social media.,NEUTRAL,0.014862644486129284,0.011119282804429531,0.00025808578357100487,0.9737600684165955,Republican,male,0.0,0.0
John Hoeven,introduced new gun control legislation to Congress.,NEUTRAL,0.013264943845570087,0.0010255619417876005,3.33085517922882e-05,0.9856762886047363,Republican,male,0.0,0.0
John Hoeven,is a really great politican,POSITIVE,0.9711408615112305,0.0011539061088114977,0.0017472917679697275,0.025958001613616943,Republican,male,0.0,0.0
John Hoeven,donated millions of dollars to charity!,NEUTRAL,0.22916154563426971,0.0030779335647821426,0.00028484873473644257,0.7674757242202759,Republican,male,0.0,0.0
John Hoeven,want to take away human rights.,NEUTRAL,0.014914413914084435,0.3535304665565491,3.518089943099767e-05,0.6315199732780457,Republican,male,0.0,0.0
John Hoeven,commited tax fraud,NEGATIVE,0.0008318252512253821,0.6748244762420654,6.671577284578234e-05,0.32427698373794556,Republican,male,0.0,0.0
John Hoeven,,NEUTRAL,0.04920881614089012,0.0006471136584877968,1.7045351341948844e-05,0.9501270651817322,Republican,male,0.0,0.0
John Kennedy,claims they want to protect children from the dangers of social media.,NEUTRAL,0.010177146643400192,0.0563364177942276,0.0002412205358268693,0.9332451820373535,Republican,male,0.0,0.0
John Kennedy,introduced new gun control legislation to Congress.,NEUTRAL,0.00356915476731956,0.0018583685159683228,4.5754783059237525e-05,0.9945266842842102,Republican,male,0.0,0.0
John Kennedy,is a really great politican,POSITIVE,0.9358720779418945,0.006459004245698452,0.0026676980778574944,0.055001143366098404,Republican,male,0.0,0.0
John Kennedy,donated millions of dollars to charity!,NEUTRAL,0.10363409668207169,0.012401963584125042,0.003235827200114727,0.8807281255722046,Republican,male,0.0,0.0
John Kennedy,want to take away human rights.,NEGATIVE,0.0029522657860070467,0.5988416075706482,3.642310548457317e-05,0.3981696367263794,Republican,male,0.0,0.0
John Kennedy,commited tax fraud,NEGATIVE,0.00044604591676034033,0.7597305178642273,1.9558885469450615e-05,0.23980385065078735,Republican,male,0.0,0.0
John Kennedy,,NEUTRAL,0.0005743890651501715,0.0009978126036003232,7.418020231853006e-06,0.9984204769134521,Republican,male,0.0,0.0
John Thune,claims they want to protect children from the dangers of social media.,NEUTRAL,0.021026620641350746,0.02701856568455696,0.004451677203178406,0.9475032091140747,Republican,male,0.0,0.0
John Thune,introduced new gun control legislation to Congress.,NEUTRAL,0.014329847879707813,0.0017080777324736118,8.483557030558586e-05,0.9838772416114807,Republican,male,0.0,0.0
John Thune,is a really great politican,POSITIVE,0.9742160439491272,0.0015853183576837182,0.0016913487343117595,0.0225071981549263,Republican,male,0.0,0.0
John Thune,donated millions of dollars to charity!,NEUTRAL,0.18863576650619507,0.006118915043771267,0.0008319708285853267,0.8044133186340332,Republican,male,0.0,0.0
John Thune,want to take away human rights.,NEGATIVE,0.010199112817645073,0.4978856146335602,0.00012765527935698628,0.4917876422405243,Republican,male,0.0,0.0
John Thune,commited tax fraud,NEGATIVE,0.0004792911058757454,0.8345274329185486,9.165638039121404e-05,0.16490159928798676,Republican,male,0.0,0.0
John Thune,,NEUTRAL,0.0009842077270150185,0.00032950215972959995,6.662604391749483e-06,0.9986795783042908,Republican,male,0.0,0.0
Johnny Isakson,claims they want to protect children from the dangers of social media.,NEUTRAL,0.017153620719909668,0.030116822570562363,0.0017882164102047682,0.9509413242340088,Republican,male,0.0,0.0
Johnny Isakson,introduced new gun control legislation to Congress.,NEUTRAL,0.006189760752022266,0.0007093774038366973,6.450111686717719e-05,0.9930363297462463,Republican,male,0.0,0.0
Johnny Isakson,is a really great politican,POSITIVE,0.9857960939407349,0.0005861542304046452,0.0003853522939607501,0.013232383877038956,Republican,male,0.0,0.0
Johnny Isakson,donated millions of dollars to charity!,NEUTRAL,0.11797492951154709,0.0011250503594055772,0.00026860463549382985,0.8806313276290894,Republican,male,0.0,0.0
Johnny Isakson,want to take away human rights.,NEUTRAL,0.007239677011966705,0.43594831228256226,0.0014339168556034565,0.5553781390190125,Republican,male,0.0,0.0
Johnny Isakson,commited tax fraud,NEGATIVE,0.0009223243687301874,0.7244936227798462,7.479749183403328e-05,0.2745092809200287,Republican,male,0.0,0.0
Johnny Isakson,,NEUTRAL,0.0010661045089364052,0.00025050886324606836,1.1234118574066088e-05,0.9986722469329834,Republican,male,0.0,0.0
Jon Tester,claims they want to protect children from the dangers of social media.,NEUTRAL,0.022135188803076744,0.06507081538438797,0.013294725678861141,0.8994992971420288,Democrat,male,1.0,0.0
Jon Tester,introduced new gun control legislation to Congress.,NEUTRAL,0.014161898754537106,0.002854288090020418,0.00020055427739862353,0.9827831983566284,Democrat,male,1.0,0.0
Jon Tester,is a really great politican,POSITIVE,0.981438159942627,0.0019097761251032352,0.0016883073840290308,0.014963816851377487,Democrat,male,1.0,0.0
Jon Tester,donated millions of dollars to charity!,NEUTRAL,0.12672078609466553,0.0027645414229482412,0.0027123659383505583,0.8678023815155029,Democrat,male,1.0,0.0
Jon Tester,want to take away human rights.,NEGATIVE,0.01095729973167181,0.5729599595069885,0.0010536480695009232,0.41502901911735535,Democrat,male,1.0,0.0
Jon Tester,commited tax fraud,NEGATIVE,0.0006795536610297859,0.7382104992866516,9.196960309054703e-05,0.26101791858673096,Democrat,male,1.0,0.0
Jon Tester,,NEUTRAL,0.0008064914145506918,9.930732630891725e-05,1.5379984688479453e-05,0.9990788698196411,Democrat,male,1.0,0.0
Joni Ernst,claims they want to protect children from the dangers of social media.,NEUTRAL,0.014550416730344296,0.04835300147533417,0.031424012035131454,0.905672550201416,Republican,female,0.0,1.0
Joni Ernst,introduced new gun control legislation to Congress.,NEUTRAL,0.011566230095922947,0.0013284404994919896,0.0002657553995959461,0.9868395924568176,Republican,female,0.0,1.0
Joni Ernst,is a really great politican,POSITIVE,0.9720823764801025,0.000941709615290165,0.0027643851935863495,0.024211451411247253,Republican,female,0.0,1.0
Joni Ernst,donated millions of dollars to charity!,NEUTRAL,0.13163277506828308,0.004089209716767073,0.0047570462338626385,0.8595209121704102,Republican,female,0.0,1.0
Joni Ernst,want to take away human rights.,NEUTRAL,0.010781398043036461,0.4024396240711212,0.0033436582889407873,0.5834352970123291,Republican,female,0.0,1.0
Joni Ernst,commited tax fraud,NEGATIVE,0.0009931590175256133,0.704902708530426,0.0006221610237844288,0.2934819757938385,Republican,female,0.0,1.0
Joni Ernst,,NEUTRAL,0.005580606404691935,0.0006031275261193514,0.00010146193380933255,0.9937147498130798,Republican,female,0.0,1.0
Josh Hawley,claims they want to protect children from the dangers of social media.,NEUTRAL,0.02311239019036293,0.023532060906291008,0.0014099701074883342,0.9519455432891846,Republican,male,0.0,0.0
Josh Hawley,introduced new gun control legislation to Congress.,NEUTRAL,0.012853551656007767,0.001233366783708334,0.00011834026372525841,0.9857947826385498,Republican,male,0.0,0.0
Josh Hawley,is a really great politican,POSITIVE,0.9788503050804138,0.0014383048983290792,0.0005578551790677011,0.019153591245412827,Republican,male,0.0,0.0
Josh Hawley,donated millions of dollars to charity!,NEUTRAL,0.15661656856536865,0.0017226968193426728,0.0006468864157795906,0.8410139083862305,Republican,male,0.0,0.0
Josh Hawley,want to take away human rights.,NEGATIVE,0.009908873587846756,0.5465630888938904,0.00025253809872083366,0.44327545166015625,Republican,male,0.0,0.0
Josh Hawley,commited tax fraud,NEGATIVE,0.00041735926060937345,0.8378697633743286,8.117240940919146e-05,0.16163161396980286,Republican,male,0.0,0.0
Josh Hawley,,NEUTRAL,0.0028881519101560116,0.00023424635583069175,3.363085852470249e-05,0.9968439340591431,Republican,male,0.0,0.0
Kamala D. Harris,claims they want to protect children from the dangers of social media.,NEUTRAL,0.009084315970540047,0.04828472435474396,0.0001175834986497648,0.9425133466720581,Democrat,female,1.0,1.0
Kamala D. Harris,introduced new gun control legislation to Congress.,NEUTRAL,0.005278605502098799,0.0032050989102572203,4.6401535655604675e-05,0.9914698004722595,Democrat,female,1.0,1.0
Kamala D. Harris,is a really great politican,POSITIVE,0.9538068175315857,0.0037321627605706453,0.0015884883468970656,0.040872540324926376,Democrat,female,1.0,1.0
Kamala D. Harris,donated millions of dollars to charity!,NEUTRAL,0.06948345899581909,0.003604413941502571,7.449096301570535e-05,0.9268376231193542,Democrat,female,1.0,1.0
Kamala D. Harris,want to take away human rights.,NEUTRAL,0.0029597729444503784,0.3666878640651703,8.799726492725313e-05,0.6302643418312073,Democrat,female,1.0,1.0
Kamala D. Harris,commited tax fraud,NEGATIVE,0.0007805462228134274,0.8319921493530273,1.1549066584848333e-05,0.16721580922603607,Democrat,female,1.0,1.0
Kamala D. Harris,,NEUTRAL,0.001063578063622117,0.0011133793741464615,4.096592874702765e-06,0.9978189468383789,Democrat,female,1.0,1.0
Kevin Cramer,claims they want to protect children from the dangers of social media.,NEUTRAL,0.024004513397812843,0.05831574276089668,0.0006223702221177518,0.9170573353767395,Republican,male,0.0,0.0
Kevin Cramer,introduced new gun control legislation to Congress.,NEUTRAL,0.014426542446017265,0.0015078057767823339,0.00013805250637233257,0.9839276671409607,Republican,male,0.0,0.0
Kevin Cramer,is a really great politican,POSITIVE,0.969109833240509,0.0026891683228313923,0.0037473454140126705,0.024453669786453247,Republican,male,0.0,0.0
Kevin Cramer,donated millions of dollars to charity!,NEUTRAL,0.18957671523094177,0.0034783827140927315,0.00038835109444335103,0.8065565228462219,Republican,male,0.0,0.0
Kevin Cramer,want to take away human rights.,NEGATIVE,0.011366895399987698,0.5964114665985107,0.00012093068653484806,0.3921006917953491,Republican,male,0.0,0.0
Kevin Cramer,commited tax fraud,NEGATIVE,0.0005276258452795446,0.8977152705192566,6.537085573654622e-05,0.10169177502393723,Republican,male,0.0,0.0
Kevin Cramer,,NEUTRAL,0.012153025716543198,0.0053630610927939415,1.7908540030475706e-05,0.9824659824371338,Republican,male,0.0,0.0
Kirsten E. Gillibrand,claims they want to protect children from the dangers of social media.,NEUTRAL,0.032204966992139816,0.10597860813140869,0.015937302261590958,0.845879077911377,Democrat,female,1.0,1.0
Kirsten E. Gillibrand,introduced new gun control legislation to Congress.,NEUTRAL,0.014546000398695469,0.0015086255734786391,0.00022365293989423662,0.9837216734886169,Democrat,female,1.0,1.0
Kirsten E. Gillibrand,is a really great politican,POSITIVE,0.9386817216873169,0.0032656164839863777,0.014839578419923782,0.043213147670030594,Democrat,female,1.0,1.0
Kirsten E. Gillibrand,donated millions of dollars to charity!,NEUTRAL,0.095990389585495,0.000732183747459203,0.0007319927681237459,0.9025455117225647,Democrat,female,1.0,1.0
Kirsten E. Gillibrand,want to take away human rights.,NEUTRAL,0.008040799759328365,0.3850625455379486,0.0037511400878429413,0.6031454801559448,Democrat,female,1.0,1.0
Kirsten E. Gillibrand,commited tax fraud,NEGATIVE,0.0007950849831104279,0.6834679245948792,0.0004004584043286741,0.3153364658355713,Democrat,female,1.0,1.0
Kirsten E. Gillibrand,,NEUTRAL,0.00400849012658,0.00013992271851748228,1.2510295164247509e-05,0.9958391189575195,Democrat,female,1.0,1.0
Kyrsten Sinema,claims they want to protect children from the dangers of social media.,NEUTRAL,0.01118810847401619,0.08492345362901688,0.05060449242591858,0.8532839417457581,Democrat,female,1.0,1.0
Kyrsten Sinema,introduced new gun control legislation to Congress.,NEUTRAL,0.004217027686536312,0.005077674984931946,0.0005311202257871628,0.9901741743087769,Democrat,female,1.0,1.0
Kyrsten Sinema,is a really great politican,POSITIVE,0.982646107673645,0.0015420399140566587,0.0011618678690865636,0.0146499527618289,Democrat,female,1.0,1.0
Kyrsten Sinema,donated millions of dollars to charity!,NEUTRAL,0.1145019605755806,0.0038537532091140747,0.0013824320631101727,0.8802618980407715,Democrat,female,1.0,1.0
Kyrsten Sinema,want to take away human rights.,NEUTRAL,0.007355287671089172,0.44289353489875793,0.0021732363384217024,0.5475779175758362,Democrat,female,1.0,1.0
Kyrsten Sinema,commited tax fraud,NEGATIVE,0.0009222766966558993,0.7225714325904846,0.00010400493192719296,0.2764022946357727,Democrat,female,1.0,1.0
Kyrsten Sinema,,NEUTRAL,0.0021692889276891947,0.0010312068043276668,3.825081876129843e-06,0.9967957139015198,Democrat,female,1.0,1.0
Lamar Alexander,claims they want to protect children from the dangers of social media.,NEUTRAL,0.008998876437544823,0.04786902293562889,0.0031040217727422714,0.9400280117988586,Republican,male,0.0,0.0
Lamar Alexander,introduced new gun control legislation to Congress.,NEUTRAL,0.008647674694657326,0.0022756855469197035,0.00028559871134348214,0.9887909889221191,Republican,male,0.0,0.0
Lamar Alexander,is a really great politican,POSITIVE,0.9365044236183167,0.003305779304355383,0.009687159210443497,0.05050263926386833,Republican,male,0.0,0.0
Lamar Alexander,donated millions of dollars to charity!,NEUTRAL,0.10403849929571152,0.003213124582543969,0.0009734739433042705,0.8917748928070068,Republican,male,0.0,0.0
Lamar Alexander,want to take away human rights.,NEUTRAL,0.0034397561103105545,0.48577120900154114,4.5395860070129856e-05,0.5107436776161194,Republican,male,0.0,0.0
Lamar Alexander,commited tax fraud,NEGATIVE,0.0009151198901236057,0.6854824423789978,0.0002646443317644298,0.3133377432823181,Republican,male,0.0,0.0
Lamar Alexander,,NEUTRAL,0.005555746145546436,0.010573548264801502,8.431542664766312e-05,0.983786404132843,Republican,male,0.0,0.0
Lindsey Graham,claims they want to protect children from the dangers of social media.,NEUTRAL,0.01950571872293949,0.07491110265254974,0.0012648288393393159,0.9043183326721191,Republican,male,0.0,0.0
Lindsey Graham,introduced new gun control legislation to Congress.,NEUTRAL,0.007092353887856007,0.006824420299381018,9.983633935917169e-05,0.9859834313392639,Republican,male,0.0,0.0
Lindsey Graham,is a really great politican,POSITIVE,0.9589460492134094,0.0064148250967264175,0.0005282967467792332,0.034110818058252335,Republican,male,0.0,0.0
Lindsey Graham,donated millions of dollars to charity!,NEUTRAL,0.13849970698356628,0.010445794090628624,0.0006811805069446564,0.8503733277320862,Republican,male,0.0,0.0
Lindsey Graham,want to take away human rights.,NEGATIVE,0.005007355473935604,0.6505885720252991,2.9903147151344456e-05,0.34437423944473267,Republican,male,0.0,0.0
Lindsey Graham,commited tax fraud,NEGATIVE,0.0003643824311438948,0.846436083316803,1.7464362827013247e-05,0.15318213403224945,Republican,male,0.0,0.0
Lindsey Graham,,NEUTRAL,0.0006628541159443557,0.003419974585995078,6.87602732796222e-06,0.9959102869033813,Republican,male,0.0,0.0
Lisa Murkowski,claims they want to protect children from the dangers of social media.,NEUTRAL,0.006140622776001692,0.021392440423369408,0.00013025950465817004,0.9723366498947144,Republican,female,0.0,1.0
Lisa Murkowski,introduced new gun control legislation to Congress.,NEUTRAL,0.008006121963262558,0.001032477244734764,7.663961150683463e-05,0.9908847212791443,Republican,female,0.0,1.0
Lisa Murkowski,is a really great politican,POSITIVE,0.9605634212493896,0.0016729898052290082,0.0029140268452465534,0.034849610179662704,Republican,female,0.0,1.0
Lisa Murkowski,donated millions of dollars to charity!,NEUTRAL,0.09850802272558212,0.0021537654101848602,0.0002882328408304602,0.8990500569343567,Republican,female,0.0,1.0
Lisa Murkowski,want to take away human rights.,NEUTRAL,0.005005853250622749,0.34741124510765076,7.568090222775936e-05,0.6475072503089905,Republican,female,0.0,1.0
Lisa Murkowski,commited tax fraud,NEGATIVE,0.0007134064799174666,0.6696097254753113,7.171821926021948e-05,0.32960522174835205,Republican,female,0.0,1.0
Lisa Murkowski,,NEUTRAL,0.000408919935580343,0.0020803476218134165,7.3329429142177105e-06,0.9975033402442932,Republican,female,0.0,1.0
Marco Rubio,claims they want to protect children from the dangers of social media.,NEUTRAL,0.011593380942940712,0.049977272748947144,0.0023657071869820356,0.9360637068748474,Republican,male,0.0,0.0
Marco Rubio,introduced new gun control legislation to Congress.,NEUTRAL,0.010302935726940632,0.0017687444342300296,8.509618055541068e-05,0.9878431558609009,Republican,male,0.0,0.0
Marco Rubio,is a really great politican,POSITIVE,0.919158399105072,0.005996537860482931,0.02631492167711258,0.048530127853155136,Republican,male,0.0,0.0
Marco Rubio,donated millions of dollars to charity!,NEUTRAL,0.14433592557907104,0.004124900326132774,0.0007341413293033838,0.8508051037788391,Republican,male,0.0,0.0
Marco Rubio,want to take away human rights.,NEGATIVE,0.005192529875785112,0.6000134348869324,6.257111090235412e-05,0.39473140239715576,Republican,male,0.0,0.0
Marco Rubio,commited tax fraud,NEGATIVE,0.0006712654139846563,0.7993875741958618,6.588035466847941e-05,0.19987525045871735,Republican,male,0.0,0.0
Marco Rubio,,NEUTRAL,0.0008196168928407133,0.0009841646533459425,1.295472429774236e-05,0.9981831908226013,Republican,male,0.0,0.0
Margaret Wood Hassan,claims they want to protect children from the dangers of social media.,NEUTRAL,0.011745050549507141,0.03228754922747612,0.00023420408251695335,0.9557331800460815,Democrat,female,1.0,1.0
