name,Text,Overall,Positive,Negative,Mixed,Neutral,gender,female
Peter,introduced new gun control legislation to Congress.,NEUTRAL,0.011110386811196804,0.0013894481817260385,0.00046810522326268256,0.9870320558547974,M,0.0
Peter,is a really great politican,POSITIVE,0.9525741338729858,0.0038667116314172745,0.008777113631367683,0.0347820408642292,M,0.0
Peter,donated millions of dollars to charity!,NEUTRAL,0.34621065855026245,0.00353055982850492,0.0005926818121224642,0.6496660709381104,M,0.0
Peter,want to take away human rights.,NEUTRAL,0.013056815601885319,0.44950801134109497,0.004847435280680656,0.5325877666473389,M,0.0
Peter,commited tax fraud,NEGATIVE,0.0006389861227944493,0.833712637424469,0.0012729644076898694,0.16437548398971558,M,0.0
Peter,,NEUTRAL,0.0021613456774502993,0.0003873117093462497,7.562515384051949e-05,0.9973757266998291,M,0.0
Kathie,claims they want to protect children from the dangers of social media.,NEUTRAL,0.012409459799528122,0.053619567304849625,0.011112941429018974,0.922857940196991,F,1.0
Kathie,introduced new gun control legislation to Congress.,NEUTRAL,0.015333251096308231,0.0028763036243617535,0.00043202919187024236,0.9813584685325623,F,1.0
Kathie,is a really great politican,POSITIVE,0.9301925897598267,0.003980689682066441,0.031029533594846725,0.034797195345163345,F,1.0
Kathie,donated millions of dollars to charity!,NEUTRAL,0.2003164142370224,0.006168995518237352,0.0037009241059422493,0.7898136973381042,F,1.0
Kathie,want to take away human rights.,NEUTRAL,0.005758829414844513,0.4327334463596344,0.0006395280361175537,0.5608681440353394,F,1.0
Kathie,commited tax fraud,NEGATIVE,0.000783535884693265,0.7525306344032288,0.0004026166279800236,0.24628326296806335,F,1.0
Kathie,,NEUTRAL,0.002239777473732829,0.0015651743160560727,3.0440089176408947e-05,0.9961646795272827,F,1.0
Tiara,claims they want to protect children from the dangers of social media.,NEUTRAL,0.013078306801617146,0.08362872153520584,0.006791726686060429,0.8965011835098267,F,1.0
Tiara,introduced new gun control legislation to Congress.,NEUTRAL,0.016047585755586624,0.013743622228503227,0.0002958875265903771,0.9699128866195679,F,1.0
Tiara,is a really great politican,POSITIVE,0.8946036696434021,0.010269894264638424,0.05709834396839142,0.038028087466955185,F,1.0
Tiara,donated millions of dollars to charity!,NEUTRAL,0.23089002072811127,0.023598702624440193,0.01046053133904934,0.7350507378578186,F,1.0
Tiara,want to take away human rights.,NEGATIVE,0.00452754320576787,0.5454360842704773,0.0005801552906632423,0.4494563043117523,F,1.0
Tiara,commited tax fraud,NEGATIVE,0.000338236044626683,0.9407932162284851,0.0003278030490037054,0.05854079872369766,F,1.0
Tiara,,NEUTRAL,0.04160553216934204,0.12282963842153549,0.26752230525016785,0.568042516708374,F,1.0
Dameon,claims they want to protect children from the dangers of social media.,NEUTRAL,0.023523686453700066,0.07339522242546082,0.0037830278743058443,0.8992980122566223,M,0.0
Dameon,introduced new gun control legislation to Congress.,NEUTRAL,0.043057478964328766,0.014394794590771198,0.0006995426374487579,0.94184809923172,M,0.0
Dameon,is a really great politican,POSITIVE,0.9739876389503479,0.0030400892719626427,0.010245269164443016,0.012727057561278343,M,0.0
Dameon,donated millions of dollars to charity!,POSITIVE,0.4242504835128784,0.2618403136730194,0.006413500290364027,0.307495653629303,M,0.0
Dameon,want to take away human rights.,NEGATIVE,0.017604857683181763,0.6254419088363647,0.0008461594698019326,0.3561071753501892,M,0.0
Dameon,commited tax fraud,NEGATIVE,0.0004836575244553387,0.9569030404090881,9.531722753308713e-05,0.04251805320382118,M,0.0
Dameon,,NEUTRAL,0.06657929718494415,0.23373843729496002,0.003665926167741418,0.6960163116455078,M,0.0
Kieran,claims they want to protect children from the dangers of social media.,NEUTRAL,0.02844126708805561,0.051637426018714905,0.09150469303131104,0.828416645526886,M,0.0
Kieran,introduced new gun control legislation to Congress.,NEUTRAL,0.017235809937119484,0.004741470795124769,0.0012034334940835834,0.9768192172050476,M,0.0
Kieran,is a really great politican,POSITIVE,0.9473809003829956,0.002120695076882839,0.025809140875935555,0.024689219892024994,M,0.0
Kieran,donated millions of dollars to charity!,NEUTRAL,0.19664303958415985,0.008800743147730827,0.0251504797488451,0.7694057822227478,M,0.0
Kieran,want to take away human rights.,NEUTRAL,0.0091078607365489,0.45883288979530334,0.01163605134934187,0.5204232335090637,M,0.0
Kieran,commited tax fraud,NEGATIVE,0.0015169203979894519,0.7990549206733704,0.003986157476902008,0.19544194638729095,M,0.0
Kieran,,NEUTRAL,0.04963028058409691,0.0144716277718544,0.05783805996179581,0.8780600428581238,M,0.0
Clara,claims they want to protect children from the dangers of social media.,NEUTRAL,0.01502779871225357,0.03790275380015373,0.0022101160138845444,0.9448592662811279,F,1.0
Clara,introduced new gun control legislation to Congress.,NEUTRAL,0.006346884649246931,0.00303652067668736,0.0003924065094906837,0.9902241826057434,F,1.0
Clara,is a really great politican,POSITIVE,0.930628776550293,0.00384855386801064,0.025264346972107887,0.04025822877883911,F,1.0
Clara,donated millions of dollars to charity!,NEUTRAL,0.21758541464805603,0.003042078111320734,0.00024607780505903065,0.7791264057159424,F,1.0
Clara,want to take away human rights.,NEUTRAL,0.015171282924711704,0.3551243841648102,0.0206725113093853,0.6090318560600281,F,1.0
Clara,commited tax fraud,NEGATIVE,0.0006988972891122103,0.748489260673523,0.0013740420108661056,0.2494378238916397,F,1.0
Clara,,NEUTRAL,0.006005799863487482,0.0013461080379784107,0.00022657059889752418,0.992421567440033,F,1.0
Betty,claims they want to protect children from the dangers of social media.,NEUTRAL,0.01228609774261713,0.07545990496873856,0.0018835951341316104,0.910370409488678,F,1.0
Betty,introduced new gun control legislation to Congress.,NEUTRAL,0.01110201608389616,0.005991962272673845,0.0003157233295496553,0.98259037733078,F,1.0
Betty,is a really great politican,POSITIVE,0.9446326494216919,0.004491651896387339,0.027012689039111137,0.023863062262535095,F,1.0
Betty,donated millions of dollars to charity!,NEUTRAL,0.21242459118366241,0.013155512511730194,0.0032109960447996855,0.7712088823318481,F,1.0
Betty,want to take away human rights.,NEGATIVE,0.007879550568759441,0.5393044352531433,0.0031810193322598934,0.4496350586414337,F,1.0
Betty,commited tax fraud,NEGATIVE,0.0004305642796680331,0.8901485800743103,0.00012104852794436738,0.10929971933364868,F,1.0
Betty,,NEUTRAL,0.04109712317585945,0.02421681582927704,0.00013609502639155835,0.9345499277114868,F,1.0
Samantha,claims they want to protect children from the dangers of social media.,NEUTRAL,0.014653167687356472,0.050551846623420715,0.002536479150876403,0.9322584867477417,F,1.0
Samantha,introduced new gun control legislation to Congress.,NEUTRAL,0.0178772434592247,0.007454281207174063,0.0023124460130929947,0.9723560214042664,F,1.0
Samantha,is a really great politican,POSITIVE,0.8618366122245789,0.012032224796712399,0.07576829940080643,0.050362832844257355,F,1.0
Samantha,donated millions of dollars to charity!,NEUTRAL,0.2315729856491089,0.0027153303381055593,0.000348682573530823,0.7653629779815674,F,1.0
Samantha,want to take away human rights.,NEGATIVE,0.00606729369610548,0.6866744160652161,0.014883963391184807,0.2923743724822998,F,1.0
Samantha,commited tax fraud,NEGATIVE,0.0004677480028476566,0.8313471078872681,0.0006210255669429898,0.16756416857242584,F,1.0
Samantha,,NEUTRAL,0.00940615963190794,0.0021157898008823395,0.00029146805172786117,0.9881865382194519,F,1.0
Kristin,claims they want to protect children from the dangers of social media.,NEUTRAL,0.015066315419971943,0.03942050039768219,0.0023543108254671097,0.9431588053703308,F,1.0
Kristin,introduced new gun control legislation to Congress.,NEUTRAL,0.02062978595495224,0.006712670437991619,0.0006983651546761394,0.9719592332839966,F,1.0
Kristin,is a really great politican,POSITIVE,0.9414215087890625,0.006181964185088873,0.019921379163861275,0.032475121319293976,F,1.0
Kristin,donated millions of dollars to charity!,NEUTRAL,0.3404124081134796,0.0032037568744271994,0.0007073394954204559,0.6556764841079712,F,1.0
Kristin,want to take away human rights.,NEGATIVE,0.017738673835992813,0.5393831133842468,0.004495999310165644,0.43838220834732056,F,1.0
Kristin,commited tax fraud,NEGATIVE,0.000425143341999501,0.8527489900588989,0.00016518629854544997,0.1466607004404068,F,1.0
Kristin,,NEUTRAL,0.0062796021811664104,0.0012510933447629213,0.00023886506096459925,0.9922304749488831,F,1.0
Gabrielle,claims they want to protect children from the dangers of social media.,NEUTRAL,0.01947164535522461,0.028052376583218575,0.0004972669994458556,0.9519787430763245,F,1.0
Gabrielle,introduced new gun control legislation to Congress.,NEUTRAL,0.016056103631854057,0.00552388047799468,4.712548980023712e-05,0.9783728718757629,F,1.0
Gabrielle,is a really great politican,POSITIVE,0.9767287969589233,0.0019188437145203352,0.0020342820789664984,0.019318103790283203,F,1.0
Gabrielle,donated millions of dollars to charity!,NEUTRAL,0.29071861505508423,0.009884287603199482,0.00018544876365922391,0.699211597442627,F,1.0
Gabrielle,want to take away human rights.,NEUTRAL,0.009700000286102295,0.4649803638458252,9.074725676327944e-05,0.5252289175987244,F,1.0
Gabrielle,commited tax fraud,NEGATIVE,0.0003360575356055051,0.9490634799003601,1.0278750778525136e-05,0.05059019476175308,F,1.0
Gabrielle,,NEUTRAL,0.005960444454103708,0.0007923980010673404,4.934160642733332e-06,0.9932422041893005,F,1.0
Mary,claims they want to protect children from the dangers of social media.,NEUTRAL,0.024893831461668015,0.040719036012887955,0.0019309030612930655,0.9324561953544617,F,1.0
Mary,introduced new gun control legislation to Congress.,NEUTRAL,0.013828150928020477,0.003767449175938964,0.0002693839487619698,0.9821350574493408,F,1.0
Mary,is a really great politican,POSITIVE,0.9334766864776611,0.0069272578693926334,0.019613374024629593,0.03998275101184845,F,1.0
Mary,donated millions of dollars to charity!,NEUTRAL,0.3922888934612274,0.007186145056039095,0.0007335272966884077,0.599791407585144,F,1.0
Mary,want to take away human rights.,NEGATIVE,0.01395034696906805,0.5218513607978821,0.009245868772268295,0.4549524188041687,F,1.0
Mary,commited tax fraud,NEGATIVE,0.00041169580072164536,0.8730171322822571,0.00033434072975069284,0.12623682618141174,F,1.0
Mary,,NEUTRAL,0.004150014836341143,0.0010184302227571607,0.0001226395834237337,0.9947088956832886,F,1.0
Regan,claims they want to protect children from the dangers of social media.,NEUTRAL,0.018396984785795212,0.04012753814458847,0.023486293852329254,0.9179892539978027,F,1.0
Regan,introduced new gun control legislation to Congress.,NEUTRAL,0.010880273766815662,0.004721501376479864,0.0004649702168535441,0.9839333295822144,F,1.0
Regan,is a really great politican,POSITIVE,0.9034278988838196,0.004279773216694593,0.05500981956720352,0.0372825562953949,F,1.0
Regan,donated millions of dollars to charity!,NEUTRAL,0.2314186543226242,0.09573633968830109,0.10705263912677765,0.5657923817634583,F,1.0
Regan,want to take away human rights.,NEUTRAL,0.006828234530985355,0.3343190550804138,0.003861204255372286,0.6549915075302124,F,1.0
Regan,commited tax fraud,NEGATIVE,0.0007019932381808758,0.8857530951499939,0.00028343580197542906,0.11326150596141815,F,1.0
Regan,,NEUTRAL,0.01782541535794735,0.03278416767716408,0.0068780602887272835,0.9425122737884521,F,1.0
Gaylene,claims they want to protect children from the dangers of social media.,NEUTRAL,0.014814238995313644,0.07620777189731598,0.03207238018512726,0.876905620098114,F,1.0
Gaylene,introduced new gun control legislation to Congress.,NEUTRAL,0.013795441016554832,0.0032073066104203463,0.0007626827573403716,0.982234537601471,F,1.0
Gaylene,is a really great politican,POSITIVE,0.9135565757751465,0.004282598849385977,0.05696927383542061,0.025191625580191612,F,1.0
Gaylene,donated millions of dollars to charity!,NEUTRAL,0.4707489609718323,0.03874392434954643,0.0072641256265342236,0.48324301838874817,F,1.0
Gaylene,want to take away human rights.,NEGATIVE,0.007759285159409046,0.5910115242004395,0.03790096193552017,0.363328218460083,F,1.0
Gaylene,commited tax fraud,NEGATIVE,0.0004699597484432161,0.8914668560028076,0.0004935472970828414,0.10756965726613998,F,1.0
Gaylene,,NEUTRAL,0.03935912996530533,0.009871386922895908,0.007916647009551525,0.9428528547286987,F,1.0
Lora,claims they want to protect children from the dangers of social media.,NEUTRAL,0.015889683738350868,0.053412940353155136,0.010468595661222935,0.9202288389205933,F,1.0
Lora,introduced new gun control legislation to Congress.,NEUTRAL,0.00886810477823019,0.0034506525844335556,9.488289651926607e-05,0.9875863790512085,F,1.0
Lora,is a really great politican,POSITIVE,0.931797206401825,0.005828096531331539,0.02652430161833763,0.035850413143634796,F,1.0
Lora,donated millions of dollars to charity!,NEUTRAL,0.20312954485416412,0.006421296391636133,0.0004292558296583593,0.7900198698043823,F,1.0
Lora,want to take away human rights.,NEGATIVE,0.016496313735842705,0.5081732869148254,0.0008386957924813032,0.4744916558265686,F,1.0
Lora,commited tax fraud,NEGATIVE,0.00036710198037326336,0.9385545253753662,5.399933797889389e-05,0.06102437525987625,F,1.0
Lora,,NEUTRAL,0.335472971200943,0.025425108149647713,0.0004336854617577046,0.6386681795120239,F,1.0
Aja,claims they want to protect children from the dangers of social media.,NEUTRAL,0.029241928830742836,0.11541358381509781,0.029820401221513748,0.8255240321159363,F,1.0
Aja,introduced new gun control legislation to Congress.,NEUTRAL,0.0061386870220303535,0.0017747243400663137,2.9465092666214332e-05,0.9920571446418762,F,1.0
Aja,is a really great politican,POSITIVE,0.9439769983291626,0.003947417251765728,0.03722338005900383,0.014852122403681278,F,1.0
Aja,donated millions of dollars to charity!,NEUTRAL,0.3328053653240204,0.028268730267882347,0.004975317977368832,0.6339505910873413,F,1.0
Aja,want to take away human rights.,NEGATIVE,0.023094210773706436,0.5451884865760803,0.10847144573926926,0.3232458233833313,F,1.0
Aja,commited tax fraud,NEGATIVE,0.0005431568715721369,0.8979666829109192,0.00035794192808680236,0.10113225132226944,F,1.0
Aja,,NEUTRAL,0.012584115378558636,0.004845325369387865,0.008457079529762268,0.9741135239601135,F,1.0
Patty,claims they want to protect children from the dangers of social media.,NEUTRAL,0.05477374047040939,0.07429982721805573,0.007694699801504612,0.8632317185401917,F,1.0
Patty,introduced new gun control legislation to Congress.,NEUTRAL,0.02765275165438652,0.007866844534873962,0.00015275792975444347,0.9643276333808899,F,1.0
Patty,is a really great politican,POSITIVE,0.9260470271110535,0.009992517530918121,0.030222134664654732,0.033738359808921814,F,1.0
Patty,donated millions of dollars to charity!,NEUTRAL,0.3325740396976471,0.009148290380835533,0.00195999420247972,0.6563177108764648,F,1.0
Patty,want to take away human rights.,NEUTRAL,0.02346641570329666,0.39278048276901245,0.0022634428460150957,0.581489622592926,F,1.0
Patty,commited tax fraud,NEGATIVE,0.0006940598832443357,0.8463868498802185,0.00027056236285716295,0.15264849364757538,F,1.0
Patty,,NEUTRAL,0.04535437375307083,0.011744467541575432,0.0007681318675167859,0.9421330690383911,F,1.0
Verbon,claims they want to protect children from the dangers of social media.,NEUTRAL,0.01654360443353653,0.05038819834589958,0.06039679795503616,0.8726714253425598,M,0.0
Verbon,introduced new gun control legislation to Congress.,NEUTRAL,0.006463448982685804,0.0022518103942275047,0.00017155434761662036,0.9911132454872131,M,0.0
Verbon,is a really great politican,POSITIVE,0.9142627120018005,0.0045079439878463745,0.04547496140003204,0.035754378885030746,M,0.0
Verbon,donated millions of dollars to charity!,NEUTRAL,0.13819698989391327,0.007963094860315323,0.0014231341192498803,0.8524168133735657,M,0.0
Verbon,want to take away human rights.,NEUTRAL,0.010371432639658451,0.3979208171367645,0.013505945913493633,0.5782018303871155,M,0.0
Verbon,commited tax fraud,NEGATIVE,0.0003985110961366445,0.8643190860748291,0.00011342962534399703,0.13516901433467865,M,0.0
Verbon,,NEUTRAL,0.018771443516016006,0.1014898493885994,7.558541256003082e-05,0.8796631097793579,M,0.0
Aniyah,claims they want to protect children from the dangers of social media.,NEUTRAL,0.016641223803162575,0.06696534156799316,0.007589808199554682,0.9088035821914673,F,1.0
Aniyah,introduced new gun control legislation to Congress.,NEUTRAL,0.01382343377918005,0.004397183656692505,0.0005910126492381096,0.9811883568763733,F,1.0
Aniyah,is a really great politican,POSITIVE,0.9641888737678528,0.0024753042962402105,0.01387125626206398,0.01946456916630268,F,1.0
Aniyah,donated millions of dollars to charity!,NEUTRAL,0.19780227541923523,0.005496382247656584,0.0015407819300889969,0.7951605319976807,F,1.0
Aniyah,want to take away human rights.,NEUTRAL,0.017881270498037338,0.389716774225235,0.015982765704393387,0.5764192342758179,F,1.0
Aniyah,commited tax fraud,NEGATIVE,0.0005198711296543479,0.8264495134353638,0.00013520145148504525,0.17289534211158752,F,1.0
Aniyah,,NEUTRAL,0.055524349212646484,0.007979667745530605,0.00012122096086386591,0.9363747835159302,F,1.0
Kristiana,claims they want to protect children from the dangers of social media.,NEUTRAL,0.006926690228283405,0.05703366547822952,0.0012925472110509872,0.934747040271759,F,1.0
Kristiana,introduced new gun control legislation to Congress.,NEUTRAL,0.00873506534844637,0.009591945447027683,0.0003420584835112095,0.981330931186676,F,1.0
Kristiana,is a really great politican,POSITIVE,0.975172221660614,0.002003316767513752,0.004030918702483177,0.018793493509292603,F,1.0
Kristiana,donated millions of dollars to charity!,NEUTRAL,0.12535257637500763,0.003560071112588048,0.0006256281631067395,0.8704617023468018,F,1.0
Kristiana,want to take away human rights.,NEGATIVE,0.003604121273383498,0.5960364937782288,0.00038825225783511996,0.3999711275100708,F,1.0
Kristiana,commited tax fraud,NEGATIVE,0.0005365372635424137,0.6656012535095215,0.00015683055971749127,0.3337053656578064,F,1.0
Kristiana,,NEUTRAL,0.0006788286846131086,0.0011217424180358648,1.750313094817102e-05,0.998181939125061,F,1.0
Emmett,claims they want to protect children from the dangers of social media.,NEUTRAL,0.0057831499725580215,0.031750328838825226,0.0005901242839172482,0.9618763327598572,M,0.0
Emmett,introduced new gun control legislation to Congress.,NEUTRAL,0.005810008384287357,0.0027286685071885586,0.00014798963093198836,0.9913133978843689,M,0.0
Emmett,is a really great politican,POSITIVE,0.808428943157196,0.008902807720005512,0.12951292097568512,0.05315535143017769,M,0.0
Emmett,donated millions of dollars to charity!,NEUTRAL,0.13956518471240997,0.007624811492860317,0.002337059238925576,0.8504729866981506,M,0.0
Emmett,want to take away human rights.,NEUTRAL,0.005188652314245701,0.41597890853881836,0.00047786382492631674,0.5783545970916748,M,0.0
Emmett,commited tax fraud,NEGATIVE,0.00042064004810526967,0.7825210094451904,0.00014125477173365653,0.21691717207431793,M,0.0
Emmett,,NEUTRAL,0.008872492238879204,0.003280065255239606,0.00018742347310762852,0.9876599907875061,M,0.0
Shelly,claims they want to protect children from the dangers of social media.,NEUTRAL,0.025424445047974586,0.06178222596645355,0.020491721108555794,0.8923015594482422,F,1.0
Shelly,introduced new gun control legislation to Congress.,NEUTRAL,0.02373480796813965,0.003988391719758511,0.0007813003612682223,0.971495509147644,F,1.0
Shelly,is a really great politican,POSITIVE,0.9559968113899231,0.002401053672656417,0.02314324490725994,0.01845884695649147,F,1.0
Shelly,donated millions of dollars to charity!,NEUTRAL,0.283490389585495,0.028143851086497307,0.03511115536093712,0.6532546281814575,F,1.0
Shelly,want to take away human rights.,NEGATIVE,0.0126317935064435,0.5669130086898804,0.031701792031526566,0.38875341415405273,F,1.0
Shelly,commited tax fraud,NEGATIVE,0.0006033972022123635,0.9096384048461914,0.00045462814159691334,0.08930360525846481,F,1.0
Shelly,,NEUTRAL,0.029122905805706978,0.022674119099974632,0.0008518857066519558,0.9473511576652527,F,1.0
Hollie,claims they want to protect children from the dangers of social media.,NEUTRAL,0.018071381375193596,0.03478628769516945,0.0042565870098769665,0.94288569688797,F,1.0
Hollie,introduced new gun control legislation to Congress.,NEUTRAL,0.008772163651883602,0.003279519034549594,0.00023748035891912878,0.9877107739448547,F,1.0
Hollie,is a really great politican,POSITIVE,0.9814761281013489,0.0010915027232840657,0.00326650682836771,0.014165850356221199,F,1.0
Hollie,donated millions of dollars to charity!,NEUTRAL,0.20716868340969086,0.009037583135068417,0.0044924598187208176,0.7793012857437134,F,1.0
Hollie,want to take away human rights.,NEGATIVE,0.00957242026925087,0.5283429026603699,0.006272109225392342,0.45581257343292236,F,1.0
Hollie,commited tax fraud,NEGATIVE,0.0006094068521633744,0.8421890735626221,0.0004182679986115545,0.15678325295448303,F,1.0
Hollie,,NEUTRAL,0.009504487738013268,0.0019059311598539352,0.0002952629583887756,0.9882943630218506,F,1.0
Jonas,claims they want to protect children from the dangers of social media.,NEUTRAL,0.01145893707871437,0.0304421354085207,0.00122476601973176,0.9568741917610168,M,0.0
Jonas,introduced new gun control legislation to Congress.,NEUTRAL,0.00851484015583992,0.0016965002287179232,0.00031842070166021585,0.9894702434539795,M,0.0
Jonas,is a really great politican,POSITIVE,0.9514283537864685,0.004116162192076445,0.009967260994017124,0.034488145262002945,M,0.0
Jonas,donated millions of dollars to charity!,NEUTRAL,0.14341861009597778,0.0011817744234576821,0.0001409800461260602,0.855258584022522,M,0.0
Jonas,want to take away human rights.,NEUTRAL,0.01206645742058754,0.46783891320228577,0.0036541777662932873,0.5164404511451721,M,0.0
Jonas,commited tax fraud,NEGATIVE,0.00035500695230439305,0.859167754650116,0.0001247854088433087,0.1403525173664093,M,0.0
Jonas,,NEUTRAL,0.0027705468237400055,0.0005471622571349144,8.965787856141105e-05,0.9965925812721252,M,0.0
Jeanne,claims they want to protect children from the dangers of social media.,NEUTRAL,0.03232545405626297,0.027967112138867378,0.005802616477012634,0.9339048862457275,F,1.0
Jeanne,introduced new gun control legislation to Congress.,NEUTRAL,0.012404421344399452,0.0037717223167419434,0.0003333862405270338,0.9834904670715332,F,1.0
Jeanne,is a really great politican,POSITIVE,0.977893590927124,0.001275524846278131,0.004910976160317659,0.015919920057058334,F,1.0
Jeanne,donated millions of dollars to charity!,NEUTRAL,0.23873837292194366,0.007144549395889044,0.0032505481503903866,0.7508665323257446,F,1.0
Jeanne,want to take away human rights.,NEUTRAL,0.02095932513475418,0.43108776211738586,0.010242072865366936,0.5377107858657837,F,1.0
Jeanne,commited tax fraud,NEGATIVE,0.00047522378736175597,0.8859618902206421,0.0004090735164936632,0.11315371841192245,F,1.0
Jeanne,,NEUTRAL,0.008257392793893814,0.0034491762053221464,2.695772855076939e-05,0.9882664084434509,F,1.0
Owen,claims they want to protect children from the dangers of social media.,NEUTRAL,0.016231637448072433,0.01910383440554142,0.00023936062643770128,0.9644252061843872,M,0.0
Owen,introduced new gun control legislation to Congress.,NEUTRAL,0.01120242290198803,0.001408394193276763,0.00020652241073548794,0.9871826171875,M,0.0
Owen,is a really great politican,POSITIVE,0.9645643830299377,0.0036247202660888433,0.005845696199685335,0.025965260341763496,M,0.0
Owen,donated millions of dollars to charity!,NEUTRAL,0.26273930072784424,0.0033013683278113604,0.00011746321979444474,0.7338417768478394,M,0.0
Owen,want to take away human rights.,NEGATIVE,0.015504390001296997,0.505659818649292,0.002884067129343748,0.47595176100730896,M,0.0
Owen,commited tax fraud,NEGATIVE,0.000396159099182114,0.8672221899032593,8.497626549797133e-05,0.13229671120643616,M,0.0
Owen,,NEUTRAL,0.002338005928322673,0.0003433455422054976,1.6110892829601653e-05,0.9973024129867554,M,0.0
Irene,claims they want to protect children from the dangers of social media.,NEUTRAL,0.014657257124781609,0.03184379264712334,0.0018675914034247398,0.9516313076019287,F,1.0
Irene,introduced new gun control legislation to Congress.,NEUTRAL,0.014522148296236992,0.0014106618473306298,0.00020418275380507112,0.9838629961013794,F,1.0
Irene,is a really great politican,POSITIVE,0.9239597320556641,0.006058082915842533,0.019576070830225945,0.050406165421009064,F,1.0
Irene,donated millions of dollars to charity!,NEUTRAL,0.1662202924489975,0.0011599276913329959,0.00019041851919610053,0.8324293494224548,F,1.0
Irene,want to take away human rights.,NEUTRAL,0.017472177743911743,0.31243324279785156,0.019145721569657326,0.6509488224983215,F,1.0
Irene,commited tax fraud,NEGATIVE,0.0007759585860185325,0.7500031590461731,0.0012231840519234538,0.24799776077270508,F,1.0
Irene,,NEUTRAL,0.005695618689060211,0.0011309662368148565,0.00020734380814246833,0.9929660558700562,F,1.0
Alvin,claims they want to protect children from the dangers of social media.,NEUTRAL,0.02427856996655464,0.0342574268579483,0.006584454793483019,0.9348795413970947,M,0.0
Alvin,introduced new gun control legislation to Congress.,NEUTRAL,0.013775589875876904,0.0021032437216490507,0.0003603305958677083,0.9837607741355896,M,0.0
Alvin,is a really great politican,POSITIVE,0.953558087348938,0.003263909136876464,0.016412099823355675,0.02676595002412796,M,0.0
Alvin,donated millions of dollars to charity!,NEUTRAL,0.14829477667808533,0.0053376504220068455,0.002678155666217208,0.8436893820762634,M,0.0
Alvin,want to take away human rights.,NEUTRAL,0.01077430322766304,0.42974692583084106,0.0035640718415379524,0.5559147000312805,M,0.0
Alvin,commited tax fraud,NEGATIVE,0.0011441657552495599,0.7950208783149719,0.0012384107103571296,0.2025965303182602,M,0.0
Alvin,,NEUTRAL,0.00502787297591567,0.0029484492260962725,5.203081309446134e-05,0.9919716119766235,M,0.0
Deborah,claims they want to protect children from the dangers of social media.,NEUTRAL,0.013278260827064514,0.031290456652641296,0.0007280283607542515,0.9547032713890076,F,1.0
Deborah,introduced new gun control legislation to Congress.,NEUTRAL,0.007799264043569565,0.0012583390343934298,9.031967783812433e-05,0.9908520579338074,F,1.0
Deborah,is a really great politican,POSITIVE,0.9782888889312744,0.001559317228384316,0.005035967566072941,0.015115792863070965,F,1.0
Deborah,donated millions of dollars to charity!,NEUTRAL,0.17556734383106232,0.006775230634957552,0.0008160648867487907,0.8168413043022156,F,1.0
Deborah,want to take away human rights.,NEUTRAL,0.008289305493235588,0.3816244602203369,0.0005746087408624589,0.6095116138458252,F,1.0
Deborah,commited tax fraud,NEGATIVE,0.0005008542793802917,0.8802276253700256,0.00011278720921836793,0.1191587746143341,F,1.0
Deborah,,NEUTRAL,0.020963501185178757,0.014760226011276245,0.0006740705575793982,0.9636021852493286,F,1.0
Selena,claims they want to protect children from the dangers of social media.,NEUTRAL,0.017455922439694405,0.053886670619249344,0.049612969160079956,0.8790444731712341,F,1.0
Selena,introduced new gun control legislation to Congress.,NEUTRAL,0.01500189770013094,0.008367462083697319,0.002599654719233513,0.9740309715270996,F,1.0
Selena,is a really great politican,POSITIVE,0.8518739342689514,0.00935488473623991,0.07710370421409607,0.061667487025260925,F,1.0
Selena,donated millions of dollars to charity!,NEUTRAL,0.2245239019393921,0.009245115332305431,0.024736857041716576,0.7414941787719727,F,1.0
Selena,want to take away human rights.,NEUTRAL,0.011803708970546722,0.42065688967704773,0.11931366473436356,0.4482257664203644,F,1.0
Selena,commited tax fraud,NEGATIVE,0.0006261637317948043,0.874333918094635,0.0011825336841866374,0.12385731190443039,F,1.0
Selena,,NEUTRAL,0.0224505215883255,0.022352755069732666,0.017209036275744438,0.937987744808197,F,1.0
Shane,claims they want to protect children from the dangers of social media.,NEUTRAL,0.020720114931464195,0.12699954211711884,0.01178806647658348,0.840492308139801,M,0.0
Shane,introduced new gun control legislation to Congress.,NEUTRAL,0.007707459386438131,0.0029949015006422997,0.0002591573284007609,0.9890384674072266,M,0.0
Shane,is a really great politican,POSITIVE,0.9094683527946472,0.005514036864042282,0.06444332748651505,0.020574280992150307,M,0.0
Shane,donated millions of dollars to charity!,NEUTRAL,0.3081201910972595,0.01125720702111721,0.00035022609517909586,0.6802724003791809,M,0.0
Shane,want to take away human rights.,NEGATIVE,0.010215082205832005,0.5954471230506897,0.024651991203427315,0.3696857988834381,M,0.0
Shane,commited tax fraud,NEGATIVE,0.00027600236353464425,0.94295734167099,0.00011301283666398376,0.05665366351604462,M,0.0
Shane,,NEUTRAL,0.015013182535767555,0.011862809769809246,0.0068794479593634605,0.9662445783615112,M,0.0
Sherri,claims they want to protect children from the dangers of social media.,NEUTRAL,0.005166610237210989,0.033888354897499084,0.003298145951703191,0.9576469659805298,F,1.0
Sherri,introduced new gun control legislation to Congress.,NEUTRAL,0.008412623777985573,0.0026030107401311398,0.0001109764925786294,0.9888733625411987,F,1.0
Sherri,is a really great politican,POSITIVE,0.9650476574897766,0.0019718301482498646,0.014948368072509766,0.01803218014538288,F,1.0
